,Unnamed: 0,title,startYear,tconst,titleType,runtimeMinutes,genres,averageRating,numVotes,ordering,region,language,primaryName,birthYear,deathYear,primaryProfession
1210,1172,Coulez le Bismarck!,1960,tt0054310,movie,97.0,"Action,Drama,History",7.1,6944.0,12.0,FR,\N,Lewis Gilbert,1920,2018,"director,writer,producer"
1211,1250,Les mutinés du Téméraire,1962,tt0055884,movie,101.0,"Action,Drama,History",7.1,2351.0,7.0,FR,\N,Lewis Gilbert,1920,2018,"director,writer,producer"
1212,2050,L'espion qui m'aimait,1977,tt0076752,movie,125.0,"Action,Adventure,Thriller",7.1,99748.0,1.0,FR,\N,Lewis Gilbert,1920,2018,"director,writer,producer"
1213,2302,L'éducation de Rita,1983,tt0085478,movie,110.0,"Comedy,Drama",7.2,12929.0,22.0,FR,\N,Lewis Gilbert,1920,2018,"director,writer,producer"
1214,2650,Shirley Valentine,1989,tt0098319,movie,108.0,"Comedy,Drama,Romance",7.2,7282.0,18.0,FR,\N,Lewis Gilbert,1920,2018,"director,writer,producer"
1215,982,Sept hommes à abattre,1956,tt0049743,movie,78.0,"Action,Western",7.4,4751.0,12.0,FR,\N,Budd Boetticher,1916,2001,"director,writer,assistant_director"
1216,1028,L'homme de l'Arizona,1957,tt0051047,movie,78.0,"Romance,Thriller,Western",7.3,4478.0,7.0,FR,\N,Budd Boetticher,1916,2001,"director,writer,assistant_director"
1217,1121,La chevauchée de la vengeance,1959,tt0053220,movie,73.0,"Drama,Western",7.2,4735.0,28.0,FR,\N,Budd Boetticher,1916,2001,"director,writer,assistant_director"
1218,989,La Traversée de Paris,1956,tt0049877,movie,80.0,Drama,7.4,3564.0,20.0,FR,\N,Claude Autant-Lara,1901,2000,"director,writer,costume_designer"
1219,992,Douze hommes en colère,1957,tt0050083,movie,96.0,"Crime,Drama",9.0,699696.0,16.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1220,1092,L'Homme à la peau de serpent,1960,tt0052832,movie,119.0,"Drama,Romance",7.2,5646.0,6.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1221,1270,Long voyage vers la nuit,1962,tt0056196,movie,174.0,Drama,7.6,4646.0,14.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1222,1371,Point limite,1964,tt0058083,movie,112.0,"Drama,Thriller,War",8.0,20122.0,31.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1223,1428,La Colline des hommes perdus,1965,tt0059274,movie,123.0,"Drama,War",7.9,12919.0,33.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1224,1438,Le prêteur sur gages,1964,tt0059575,movie,116.0,Drama,7.7,8562.0,14.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1225,1860,Serpico,1973,tt0070666,movie,130.0,"Biography,Crime,Drama",7.7,111283.0,12.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1226,1908,Le crime de l'Orient-Express,1974,tt0071877,movie,128.0,"Crime,Drama,Mystery",7.3,56600.0,3.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1227,1928,Un après-midi de chien,1975,tt0072890,movie,125.0,"Biography,Crime,Drama",8.0,237844.0,8.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1228,2002,Network - Main basse sur la TV,1976,tt0074958,movie,121.0,Drama,8.1,146310.0,12.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1229,2030,Equus,1977,tt0075995,movie,137.0,"Drama,Mystery",7.2,7532.0,7.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1230,2226,Le prince de New York,1981,tt0082945,movie,167.0,"Crime,Drama",7.5,7404.0,3.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1231,2280,Le verdict,1982,tt0084855,movie,129.0,Drama,7.7,36526.0,36.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1232,2598,À bout de course,1988,tt0096018,movie,116.0,"Crime,Drama,Music",7.7,14354.0,19.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1233,3655,7h58 ce samedi-là,2007,tt0292963,movie,117.0,"Crime,Drama,Thriller",7.3,97642.0,14.0,FR,\N,Sidney Lumet,1924,2011,"director,producer,writer"
1234,993,Pour que les autres vivent,1957,tt0050091,movie,100.0,"Adventure,Drama,Thriller",7.5,1502.0,9.0,FR,\N,Richard Sale,1911,1993,"writer,producer,director"
1235,995,Frankenstein s'est échappé,1957,tt0050280,movie,82.0,"Horror,Sci-Fi,Thriller",7.1,9788.0,25.0,FR,\N,Terence Fisher,1904,1980,"director,editor,writer"
1236,1045,Le cauchemar de Dracula,1958,tt0051554,movie,82.0,"Drama,Horror",7.3,21265.0,2.0,FR,fr,Terence Fisher,1904,1980,"director,editor,writer"
1237,997,"Deux yeux, douze mains",1957,tt0050322,movie,143.0,"Comedy,Crime,Drama",8.4,1687.0,9.0,FR,\N,Shantaram Rajaram Vankudre,1901,1990,"director,producer,actor"
1238,998,L'homme qui tua la peur,1957,tt0050347,movie,85.0,Drama,7.3,2712.0,3.0,FR,\N,Martin Ritt,1914,1990,"director,producer,actor"
1239,1059,Les feux de l'été,1958,tt0051878,movie,115.0,Drama,7.4,9891.0,2.0,FR,\N,Martin Ritt,1914,1990,"director,producer,actor"
1240,1312,Le plus sauvage d'entre tous,1963,tt0057163,movie,112.0,"Drama,Western",7.8,19804.0,8.0,FR,\N,Martin Ritt,1914,1990,"director,producer,actor"
1241,1450,L'espion qui venait du froid,1965,tt0059749,movie,112.0,"Drama,Thriller",7.6,15384.0,19.0,FR,\N,Martin Ritt,1914,1990,"director,producer,actor"
1242,1530,Hombre,1967,tt0061770,movie,111.0,Western,7.4,11333.0,2.0,FR,\N,Martin Ritt,1914,1990,"director,producer,actor"
1243,1813,Sounder,1972,tt0069303,movie,105.0,"Drama,Family",7.6,3693.0,9.0,FR,\N,Martin Ritt,1914,1990,"director,producer,actor"
1244,1885,Conrack,1974,tt0071358,movie,106.0,Drama,7.4,1827.0,5.0,FR,\N,Martin Ritt,1914,1990,"director,producer,actor"
1245,1987,Le prête-nom,1976,tt0074554,movie,95.0,Drama,7.3,8266.0,12.0,FR,\N,Martin Ritt,1914,1990,"director,producer,actor"
1246,2129,Norma Rae,1979,tt0079638,movie,114.0,Drama,7.3,10551.0,13.0,FR,\N,Martin Ritt,1914,1990,"director,producer,actor"
1247,999,Torpilles sous l'Atlantique,1957,tt0050356,movie,98.0,"Action,Adventure,Drama",7.5,9996.0,18.0,FR,\N,Dick Powell,1904,1963,"actor,producer,soundtrack"
1248,1004,L'homme qui rétrécit,1957,tt0050539,movie,81.0,"Horror,Sci-Fi",7.6,16242.0,27.0,FR,\N,Jack Arnold,1916,1992,"director,producer,writer"
1249,1064,Une balle signée X...,1959,tt0052002,movie,77.0,"Action,Drama,Romance",7.3,2170.0,11.0,FR,\N,Jack Arnold,1916,1992,"director,producer,writer"
1250,1008,Quand passent les cigognes,1957,tt0050634,movie,95.0,"Drama,Romance,War",8.3,15350.0,35.0,FR,\N,Mikhail Kalatozov,1903,1973,"director,cinematographer,writer"
1251,1103,La lettre qui n'a jamais été envoyée,1960,tt0053106,movie,96.0,"Adventure,Drama",7.9,3172.0,19.0,FR,\N,Mikhail Kalatozov,1903,1973,"director,cinematographer,writer"
1252,1403,Je suis Cuba,1964,tt0058604,movie,141.0,"Drama,History,War",8.2,8368.0,3.0,FR,\N,Mikhail Kalatozov,1903,1973,"director,cinematographer,writer"
1253,1010,Maigret tend un piège,1958,tt0050669,movie,119.0,"Crime,Drama",7.2,1583.0,15.0,FR,\N,Jean Delannoy,1908,2008,"director,writer,editor"
1254,1358,Les amitiés particulières,1964,tt0057842,movie,100.0,Drama,7.6,2585.0,15.0,FR,\N,Jean Delannoy,1908,2008,"director,writer,editor"
1255,1011,L'homme aux mille visages,1957,tt0050681,movie,122.0,"Biography,Drama",7.2,2423.0,17.0,FR,\N,Joseph Pevney,1911,2008,"director,actor,producer"
1256,1014,Le rescapé,1957,tt0050762,movie,96.0,"Action,Adventure,Biography",7.3,1638.0,15.0,FR,\N,Arne Skouen,1913,2003,"writer,director,producer"
1257,1018,Fidèle vagabond,1957,tt0050798,movie,83.0,"Adventure,Drama,Family",7.3,12041.0,30.0,FR,\N,Robert Stevenson,1905,1986,"director,writer,producer"
1258,1087,Darby O'Gill et les farfadets,1959,tt0052722,movie,93.0,"Adventure,Family,Fantasy",7.2,7298.0,6.0,FR,\N,Robert Stevenson,1905,1986,"director,writer,producer"
1259,1385,Mary Poppins,1964,tt0058331,movie,139.0,"Comedy,Family,Fantasy",7.8,159290.0,8.0,FR,\N,Robert Stevenson,1905,1986,"director,writer,producer"
1260,1019,L'évadé du camp 1,1957,tt0050803,movie,106.0,"Adventure,Drama,War",7.2,1838.0,1.0,FR,\N,Roy Ward Baker,1916,2010,"director,assistant_director,miscellaneous"
1261,1063,La légende du Titanic,1958,tt0051994,movie,123.0,"Biography,Drama,History",7.9,13845.0,25.0,FR,\N,Roy Ward Baker,1916,2010,"director,assistant_director,miscellaneous"
1262,1022,Assoiffé,1957,tt0050870,movie,146.0,"Drama,Musical,Romance",8.5,5628.0,5.0,FR,\N,Guru Dutt,1925,1964,"actor,producer,director"
1263,1099,Fleurs de papier,1959,tt0052954,movie,148.0,Romance,8.0,2064.0,3.0,FR,\N,Guru Dutt,1925,1964,"actor,producer,director"
1264,1035,Le Septième Voyage de Sinbad,1958,tt0051337,movie,88.0,"Action,Adventure,Family",7.1,12164.0,12.0,FR,\N,Nathan Juran,1907,2002,"director,art_director,writer"
1265,1037,Ascenseur pour l'échafaud,1958,tt0051378,movie,91.0,"Crime,Drama,Thriller",8.0,22573.0,25.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1266,1079,Les amants,1958,tt0052556,movie,90.0,"Drama,Romance",7.2,4833.0,6.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1267,1307,Le feu follet,1963,tt0057058,movie,108.0,Drama,8.0,8532.0,4.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1268,1756,Le souffle au coeur,1971,tt0067778,movie,118.0,"Comedy,Drama",7.7,9069.0,24.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1269,1902,Lacombe Lucien,1974,tt0071733,movie,138.0,"Drama,Romance,War",7.7,6591.0,9.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1270,2153,Atlantic City,1980,tt0080388,movie,104.0,"Crime,Drama,Romance",7.3,15333.0,5.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1271,2221,My Dinner with Andre,1981,tt0082783,movie,110.0,"Biography,Comedy,Drama",7.8,18836.0,10.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1272,2486,Le nouveau,1987,tt0092593,movie,104.0,"Drama,War",8.0,31512.0,21.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1273,2641,Milou en mai,1990,tt0097884,movie,107.0,"Comedy,Romance",7.3,2898.0,7.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1274,2969,"Vanya, 42e rue",1994,tt0111590,movie,119.0,"Comedy,Drama,Romance",7.4,4348.0,1.0,FR,\N,Louis Malle,1932,1995,"director,writer,producer"
1275,1038,Ma tante,1958,tt0051383,movie,143.0,"Comedy,Drama,Romance",7.9,10452.0,1.0,FR,\N,Morton DaCosta,1914,1989,"director,producer,actor"
1276,1277,Le marchand de fanfares,1962,tt0056262,movie,151.0,"Comedy,Family,Musical",7.7,16064.0,16.0,FR,\N,Morton DaCosta,1914,1989,"director,producer,actor"
1277,1039,Gare centrale,1958,tt0051390,movie,77.0,"Crime,Drama",7.6,3676.0,21.0,FR,\N,Youssef Chahine,1926,2008,"director,writer,producer"
1278,1331,Saladin,1963,tt0057357,movie,186.0,"Action,Adventure,Drama",7.8,2227.0,7.0,FR,\N,Youssef Chahine,1926,2008,"director,writer,producer"
1279,1040,Le beau Serge,1958,tt0051404,movie,98.0,Drama,7.1,3047.0,3.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1280,1086,Les cousins,1959,tt0052708,movie,112.0,Drama,7.3,2572.0,2.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1281,1140,Les bonnes femmes,1960,tt0053666,movie,100.0,"Drama,Mystery,Romance",7.4,2496.0,11.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1282,1559,Les Biches,1968,tt0062728,movie,100.0,Drama,7.1,3036.0,6.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1283,1609,Le boucher,1970,tt0064106,movie,93.0,"Drama,Thriller",7.5,7801.0,15.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1284,1623,La femme infidèle,1969,tt0064323,movie,98.0,"Drama,Thriller",7.4,3828.0,1.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1285,1640,Que la bête meure,1969,tt0064861,movie,110.0,"Crime,Drama,Thriller",7.7,4145.0,4.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1286,1695,La rupture,1970,tt0066318,movie,124.0,Thriller,7.3,1570.0,5.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1287,1944,Juste avant la nuit,1971,tt0073221,movie,106.0,"Crime,Drama",7.3,1846.0,4.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1288,2090,Violette Nozière,1978,tt0078467,movie,124.0,"Crime,Drama,Thriller",7.2,2140.0,6.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1289,2608,Une affaire de femmes,1988,tt0096336,movie,108.0,"Drama,Romance",7.5,3985.0,19.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1290,2988,La cérémonie,1995,tt0112769,movie,112.0,"Crime,Drama,Mystery",7.5,10279.0,9.0,FR,\N,Claude Chabrol,1930,2010,"director,writer,actor"
1291,1044,La chaîne,1958,tt0051525,movie,96.0,"Crime,Drama",7.6,13799.0,34.0,FR,\N,Stanley Kramer,1913,2001,"producer,director,miscellaneous"
1292,1112,Le Dernier Rivage,1959,tt0053137,movie,134.0,"Drama,Romance,Sci-Fi",7.2,12065.0,11.0,FR,\N,Stanley Kramer,1913,2001,"producer,director,miscellaneous"
1293,1149,Procès de singe,1960,tt0053946,movie,128.0,"Biography,Drama,History",8.1,27573.0,6.0,FR,\N,Stanley Kramer,1913,2001,"producer,director,miscellaneous"
1294,1207,Jugement à Nuremberg,1961,tt0055031,movie,179.0,"Drama,War",8.2,70340.0,35.0,FR,\N,Stanley Kramer,1913,2001,"producer,director,miscellaneous"
1295,1316,"Un monde fou, fou, fou, fou",1963,tt0057193,movie,210.0,"Action,Adventure,Comedy",7.5,38202.0,21.0,FR,\N,Stanley Kramer,1913,2001,"producer,director,miscellaneous"
1296,1447,La nef des fous,1965,tt0059712,movie,149.0,"Drama,Romance,War",7.1,5263.0,17.0,FR,\N,Stanley Kramer,1913,2001,"producer,director,miscellaneous"
1297,1529,Devine qui vient dîner?,1967,tt0061735,movie,108.0,"Comedy,Drama",7.8,40248.0,25.0,FR,\N,Stanley Kramer,1913,2001,"producer,director,miscellaneous"
1298,1642,Le secret de Santa Vittoria,1969,tt0064952,movie,139.0,"Comedy,Drama,War",7.4,3261.0,2.0,FR,\N,Stanley Kramer,1913,2001,"producer,director,miscellaneous"
1299,1047,La Mouche noire,1958,tt0051622,movie,94.0,"Drama,Horror,Sci-Fi",7.1,21000.0,14.0,FR,\N,Kurt Neumann,1908,1958,"director,writer,producer"
1300,1049,Train d'enfer,1957,tt0051713,movie,108.0,"Crime,Drama,Thriller",7.2,2920.0,2.0,FR,\N,Cy Endfield,1914,1995,"director,writer,producer"
1301,1410,Zoulou,1964,tt0058777,movie,138.0,"Drama,History,War",7.7,36378.0,28.0,FR,\N,Cy Endfield,1914,1995,"director,writer,producer"
1302,1061,Meurtre sous contrat,1958,tt0051959,movie,81.0,"Crime,Drama,Film-Noir",7.3,3054.0,9.0,FR,\N,Irving Lerner,1909,1976,"director,producer,editor"
1303,1070,Le pigeon,1958,tt0052216,movie,106.0,"Comedy,Crime",8.0,9487.0,16.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1304,1093,La grande guerre,1959,tt0052861,movie,137.0,"Comedy,Drama,War",8.2,3858.0,10.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1305,1305,Les camarades,1963,tt0056945,movie,130.0,"Drama,History",8.0,2547.0,23.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1306,1459,L'armée Brancaleone,1966,tt0060125,movie,120.0,"Adventure,Comedy,History",7.9,4425.0,12.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1307,1661,Brancaleone,1970,tt0065489,movie,116.0,"Adventure,Fantasy,History",7.3,1726.0,12.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1308,1925,Mes chers amis,1975,tt0072637,movie,140.0,"Comedy,Drama",8.1,6702.0,10.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1309,2219,Le marquis s'amuse,1981,tt0082714,movie,135.0,"Comedy,History",7.8,3182.0,9.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1310,2236,Mes chers amis 2,1982,tt0083549,movie,127.0,"Comedy,Drama",7.7,2823.0,3.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1311,2807,Une famille formidable,1992,tt0105097,movie,105.0,Comedy,7.3,1533.0,5.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1312,3263,"Un bourgeois tout petit, petit",1977,tt0129794,movie,122.0,"Comedy,Crime,Drama",8.0,2443.0,4.0,FR,\N,Mario Monicelli,1915,2010,"writer,director,assistant_director"
1313,1082,La ballade du soldat,1959,tt0052600,movie,88.0,"Drama,Romance,War",8.2,9624.0,32.0,FR,\N,Grigoriy Chukhray,1921,2001,"director,writer,producer"
1314,1083,Le Pont,1959,tt0052654,movie,103.0,"Drama,War",8.0,7188.0,10.0,FR,\N,Bernhard Wicki,1919,2000,"actor,director,writer"
1315,1409,La rancune,1964,tt0058724,movie,100.0,Drama,7.5,1519.0,10.0,FR,\N,Bernhard Wicki,1919,2000,"actor,director,writer"
1316,1084,Classe tous risques,1960,tt0052698,movie,110.0,"Crime,Drama,Romance",7.5,3258.0,4.0,FR,\N,Claude Sautet,1924,2000,"writer,director,assistant_director"
1317,1615,Les choses de la vie,1970,tt0064165,movie,89.0,"Drama,Romance",7.6,4036.0,7.0,FR,\N,Claude Sautet,1924,2000,"writer,director,assistant_director"
1318,1739,Max et les ferrailleurs,1971,tt0067409,movie,112.0,"Crime,Drama,Romance",7.3,2227.0,13.0,FR,\N,Claude Sautet,1924,2000,"writer,director,assistant_director"
1319,1781,César et Rosalie,1972,tt0068441,movie,111.0,"Drama,Romance",7.4,2676.0,15.0,FR,\N,Claude Sautet,1924,2000,"writer,director,assistant_director"
1320,1921,"Vincent, François, Paul et les autres...",1974,tt0072368,movie,118.0,Drama,7.5,2171.0,21.0,FR,\N,Claude Sautet,1924,2000,"writer,director,assistant_director"
1321,2823,Un coeur en hiver,1992,tt0105682,movie,105.0,"Drama,Music,Romance",7.6,9132.0,16.0,FR,\N,Claude Sautet,1924,2000,"writer,director,assistant_director"
1322,3018,Nelly et Mr. Arnaud,1995,tt0113947,movie,106.0,Drama,7.3,4218.0,20.0,FR,\N,Claude Sautet,1924,2000,"writer,director,assistant_director"
1323,1091,Millionnaire de cinq sous,1959,tt0052809,movie,117.0,"Biography,Drama,Music",7.2,1740.0,1.0,FR,\N,Melville Shavelson,1917,2007,"writer,miscellaneous,director"
1324,1603,"Les tiens, les miens, le nôtre",1968,tt0063829,movie,111.0,"Comedy,Family",7.2,7769.0,18.0,FR,\N,Melville Shavelson,1917,2007,"writer,miscellaneous,director"
1325,1095,Hiroshima mon amour,1959,tt0052893,movie,90.0,"Drama,Romance",7.9,28856.0,27.0,FR,\N,Alain Resnais,1922,2014,"director,editor,writer"
1326,1189,L'année dernière à Marienbad,1961,tt0054632,movie,94.0,"Drama,Mystery",7.8,20656.0,24.0,FR,\N,Alain Resnais,1922,2014,"director,editor,writer"
1327,1328,Muriel ou le temps d'un retour,1963,tt0057336,movie,117.0,Drama,7.3,2759.0,14.0,FR,\N,Alain Resnais,1922,2014,"director,editor,writer"
1328,1479,La guerre est finie,1966,tt0060481,movie,121.0,"Drama,War",7.4,2038.0,16.0,FR,\N,Alain Resnais,1922,2014,"director,editor,writer"
1329,1570,"Je t'aime, je t'aime",1968,tt0063152,movie,94.0,"Drama,Sci-Fi",7.2,2512.0,8.0,FR,\N,Alain Resnais,1922,2014,"director,editor,writer"
1330,2178,Mon oncle d'Amérique,1980,tt0081176,movie,125.0,"Comedy,Drama,Romance",7.8,5205.0,12.0,FR,\N,Alain Resnais,1922,2014,"director,editor,writer"
1331,2891,Smoking/No Smoking,1993,tt0108167,movie,298.0,"Comedy,Drama",7.4,1694.0,8.0,FR,\N,Alain Resnais,1922,2014,"director,editor,writer"
1332,3170,On connaît la chanson,1997,tt0119828,movie,120.0,"Comedy,Drama,Musical",7.3,3995.0,1.0,FR,\N,Alain Resnais,1922,2014,"director,editor,writer"
1333,1100,Kapò,1960,tt0052961,movie,117.0,"Drama,War",7.6,2011.0,14.0,FR,\N,Gillo Pontecorvo,1919,2006,"director,writer,assistant_director"
1334,1414,La bataille d'Alger,1966,tt0058946,movie,121.0,"Drama,War",8.1,53871.0,30.0,FR,\N,Gillo Pontecorvo,1919,2006,"director,writer,assistant_director"
1335,1641,Queimada,1969,tt0064866,movie,132.0,"Action,Drama,War",7.3,4720.0,24.0,FR,\N,Gillo Pontecorvo,1919,2006,"director,writer,assistant_director"
1336,1102,Hold-up à Londres,1960,tt0052997,movie,116.0,"Comedy,Crime,Drama",7.3,3985.0,31.0,FR,\N,Basil Dearden,1911,1971,"director,producer,writer"
1337,1124,Opération Scotland Yard,1959,tt0053242,movie,92.0,"Crime,Drama,Mystery",7.1,1526.0,22.0,FR,\N,Basil Dearden,1911,1971,"director,producer,writer"
1338,1234,La victime,1961,tt0055597,movie,90.0,Drama,7.7,5220.0,2.0,FR,\N,Basil Dearden,1911,1971,"director,producer,writer"
1339,1104,La condition de l'homme: Il n'y a pas de plus grand amour,1959,tt0053114,movie,208.0,"Drama,History,War",8.5,6733.0,16.0,FR,\N,Masaki Kobayashi,1916,1996,"director,writer,assistant_director"
1340,1105,La condition de l'homme: Le chemin de l'éternité,1959,tt0053115,movie,181.0,"Drama,History,War",8.5,5391.0,2.0,FR,\N,Masaki Kobayashi,1916,1996,"director,writer,assistant_director"
1341,1216,La condition de l'homme: La prière du soldat,1961,tt0055233,movie,190.0,"Drama,History,War",8.8,5257.0,14.0,FR,\N,Masaki Kobayashi,1916,1996,"director,writer,assistant_director"
1342,1261,Harakiri,1962,tt0056058,movie,133.0,"Action,Drama,Mystery",8.6,43761.0,33.0,FR,\N,Masaki Kobayashi,1916,1996,"director,writer,assistant_director"
1343,1382,Kwaidan,1964,tt0058279,movie,183.0,"Drama,Fantasy,Horror",8.0,15660.0,12.0,FR,\N,Masaki Kobayashi,1916,1996,"director,writer,assistant_director"
1344,1535,Rébellion,1967,tt0061847,movie,128.0,Drama,8.4,11270.0,13.0,FR,\N,Masaki Kobayashi,1916,1996,"director,writer,assistant_director"
1345,1108,Aux frontières des Indes,1959,tt0053126,movie,129.0,"Adventure,Drama",7.1,2311.0,21.0,FR,\N,J. Lee Thompson,1914,2002,"director,writer,producer"
1346,1131,Les yeux du témoin,1959,tt0053361,movie,105.0,"Crime,Drama,Thriller",7.5,2549.0,14.0,FR,\N,J. Lee Thompson,1914,2002,"director,writer,producer"
1347,1148,Le désert de la peur,1958,tt0053935,movie,130.0,"Adventure,Drama,War",7.8,5145.0,5.0,FR,\N,J. Lee Thompson,1914,2002,"director,writer,producer"
1348,1203,Les Canons de Navarone,1961,tt0054953,movie,158.0,"Action,Adventure,Drama",7.5,45898.0,18.0,FR,\N,J. Lee Thompson,1914,2002,"director,writer,producer"
1349,1245,Les nerfs à vif,1962,tt0055824,movie,106.0,"Drama,Thriller",7.7,26680.0,15.0,FR,\N,J. Lee Thompson,1914,2002,"director,writer,producer"
1350,1113,Opération jupons,1959,tt0053143,movie,124.0,"Comedy,Romance,War",7.3,13002.0,5.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1351,1192,Diamants sur canapé,1961,tt0054698,movie,115.0,"Comedy,Drama,Romance",7.6,168262.0,31.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1352,1252,Le jour du vin et des roses,1962,tt0055895,movie,117.0,Drama,7.9,11576.0,9.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1353,1256,Allô... brigade spéciale,1962,tt0055972,movie,123.0,"Crime,Mystery,Thriller",7.2,4697.0,4.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1354,1334,La panthère rose,1963,tt0057413,movie,115.0,"Comedy,Crime,Romance",7.1,48894.0,33.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1355,1402,Quand l'inspecteur s'emmêle,1964,tt0058586,movie,102.0,"Comedy,Mystery",7.5,26169.0,14.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1356,1426,La grande course autour du monde,1965,tt0059243,movie,160.0,"Action,Adventure,Comedy",7.3,16283.0,13.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1357,1582,La party,1968,tt0063415,movie,99.0,Comedy,7.5,38375.0,14.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1358,1913,Le retour de la panthère rose,1975,tt0072081,movie,113.0,"Comedy,Crime,Mystery",7.1,25443.0,7.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1359,2006,Quand la panthère rose s'emmêle,1976,tt0075066,movie,103.0,"Comedy,Crime",7.2,28125.0,39.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1360,2281,Victor/Victoria,1982,tt0084865,movie,134.0,"Comedy,Music,Romance",7.6,19570.0,4.0,FR,\N,Blake Edwards,1922,2010,"writer,producer,director"
1361,1114,Orphée noir,1959,tt0053146,movie,100.0,"Drama,Fantasy,Music",7.5,10168.0,2.0,FR,\N,Marcel Camus,1912,1982,"director,assistant_director,writer"
1362,1116,Confidences sur l'oreiller,1959,tt0053172,movie,102.0,"Comedy,Romance",7.4,15826.0,13.0,FR,\N,Michael Gordon,1909,1993,"director,actor"
1363,1117,Train de nuit,1959,tt0053176,movie,99.0,"Drama,Mystery,Thriller",7.8,2771.0,10.0,FR,\N,Jerzy Kawalerowicz,1922,2007,"director,writer,assistant_director"
1364,1213,Mère Jeanne des anges,1961,tt0055153,movie,110.0,"Drama,Horror,Mystery",7.6,2900.0,4.0,FR,\N,Jerzy Kawalerowicz,1922,2007,"director,writer,assistant_director"
1365,1474,Le Pharaon,1966,tt0060401,movie,180.0,"Adventure,Drama,History",7.4,1734.0,12.0,FR,\N,Jerzy Kawalerowicz,1922,2007,"director,writer,assistant_director"
1366,1120,Les quatre cents coups,1959,tt0053198,movie,99.0,"Crime,Drama",8.1,106812.0,51.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1367,1179,Tirez sur le pianiste,1960,tt0054389,movie,81.0,"Crime,Drama,Thriller",7.5,17780.0,20.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1368,1208,Jules et Jim,1962,tt0055032,movie,105.0,"Drama,Romance",7.8,38144.0,45.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
